mandt,id,prodId,pgId,sizeUOM,height,depth,width,price,taxrate,toPriceCurrency_code,description
001,d071a522-ee47-442c-a6b6-d1d45d1c7657,dictumst,6,APL,54,58,47,676.89,24.13,IDR,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
001,f05907ff-8249-4682-8a82-1567bd3b6f42,ridiculus,1,%,97,45,98,512.22,3.58,IDR,Curabitur convallis.
001,6079cbf1-d83e-4421-b9d3-96a003563a4c,sit,6,ADV,60,65,53,695.43,38.07,BRL,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
001,596819b4-b44a-4fd2-bbcc-d32d2a1981c6,neque,5,AUS,61,44,66,192.86,30.25,SEK,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
001,40e4b2a3-ec8f-4f06-a6d6-b9aa7fa73e6b,mollis,2,%NT,86,39,84,706.29,31.25,CNY,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
001,3b8810e6-1d19-4742-82b6-10a7b452cdc2,vehicula,5,ADV,62,27,32,868.51,35.46,EUR,Nulla ac enim.
001,1883e3cd-f780-4bf7-85e3-b2718eb61344,integer,3,DY,50,95,4,853.08,34.69,IDR,Morbi ut odio.
001,2bbd85df-2257-47ee-9923-f729f8825d3e,blandit,5,%NT,72,63,12,115.11,27.68,IDR,Nulla facilisi.
001,d16f091e-a844-4387-b932-3efadf879b0f,massa,3,API,99,45,54,969.48,18.12,EUR,In quis justo.
001,1466d5a0-76e2-40ae-a04a-a1c2adbc6f85,amet,7,DY,55,93,30,54.11,1.63,CNY,Phasellus sit amet erat.
001,3606b335-6597-4e6e-967d-034584022dc6,id,4,%,54,7,70,58.09,39.57,RUB,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
001,72b9bf0c-749b-46bb-855e-3e593efbf08b,lorem,7,APL,10,65,65,135.88,4.25,NAD,In hac habitasse platea dictumst.
001,e524fd8d-b6aa-490e-9467-997129835463,luctus,5,API,83,73,51,958.73,21.64,EUR,Ut at dolor quis odio consequat varius.
001,1c2d84d1-c206-4626-abf6-6aa72d02a4cb,aliquam,1,API,68,99,17,984.88,32.64,EUR,Mauris sit amet eros.
001,76b78c67-c6d2-440a-ae7a-d07a2a74024e,interdum,7,%,94,6,79,291.02,13.71,PHP,Sed sagittis.
001,aba3475b-23db-440d-a0a0-4b8130b4a2f1,etiam,5,APL,56,9,49,28.57,6.42,EUR,Donec posuere metus vitae ipsum.
001,f93e721f-9579-460a-9c5f-d98c8e51e65f,ut,5,API,8,81,70,881.34,39.51,CNY,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.
001,6b76bdcf-dc57-4bb8-b4fa-af9ced6aec07,integer,6,%,75,1,81,458.8,17.45,THB,Vivamus in felis eu sapien cursus vestibulum.
001,53c511ca-4ec1-47cf-9448-814ecf881829,tincidunt,3,%NT,12,84,31,272.36,16.2,IDR,Morbi non lectus.
001,22b7616d-4107-46b0-aba5-c2da36469464,erat,1,API,77,97,91,682.94,5.34,CNY,Aenean fermentum.
001,8e0205d0-c092-4003-a516-cdba9e878d5b,quis,5,%,59,25,67,207.45,7.05,CNY,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
001,879011b8-6350-44ea-8a5a-2253fa2a37a0,magna,5,APL,32,4,1,717.51,33.18,USD,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
001,5a2c1db8-0ff0-4e91-a5a9-f04da39e89b4,odio,4,API,39,70,51,522.59,28.4,RUB,Suspendisse potenti.
001,c8ae6630-e1d6-4b16-8d24-bea7d7de1fa3,luctus,1,ADV,29,3,44,739.31,29.0,RUB,Quisque id justo sit amet sapien dignissim vestibulum.
001,1ca8ecae-f15e-4a3b-96fc-8e8a2c1bfdfe,donec,3,ADV,64,45,88,387.81,34.25,PHP,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
001,9b624bf7-d0c4-46d3-ad97-ecc52141e79c,consequat,3,%,12,98,87,506.98,13.57,EUR,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
001,635b6011-445d-4630-94bd-66f5744bf2e6,vehicula,3,DY,91,22,82,73.29,23.07,CNY,Aenean sit amet justo.
001,7af86a5e-4aa9-42e8-89d9-80c54d6f06ca,est,7,AUS,96,49,86,33.49,28.32,JPY,Nulla justo.
001,6e6f7b57-54a1-43ed-a197-f952791ca288,erat,4,AUS,49,50,64,504.67,15.31,EUR,Donec posuere metus vitae ipsum.
001,f0d7a8bf-d2cf-4cbf-944d-52ab6400b3d0,imperdiet,7,%NT,74,88,65,549.01,33.85,RUB,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
001,e6c8f7c1-a013-45d5-9cca-7e9be3366efd,sed,6,APL,53,84,71,389.92,9.34,KES,Nam dui.
001,354e47e3-8a70-4701-a5d3-231629518f57,quis,1,DY,77,45,11,640.02,4.23,PLN,Aliquam sit amet diam in magna bibendum imperdiet.
001,85a624a0-0a7a-430f-84d7-5d9b68c85c1a,in,4,API,43,97,36,539.75,16.43,CNY,Aenean lectus.
001,5f0abc5d-b054-4dd4-95fb-7a7bbeb39520,aenean,4,APL,69,81,35,857.4,1.17,SEK,Donec semper sapien a libero.
001,ea1252cf-adb5-498d-beee-774bb43de4c0,vel,3,DY,93,98,6,956.84,32.83,CNY,In blandit ultrices enim.
001,ce9dba6a-02d3-4cf9-a934-ed771962008f,cras,2,APL,51,2,75,816.76,27.29,MGA,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
001,6835068c-d619-4022-b5c3-411606a1ddb2,vehicula,1,APL,38,83,33,442.02,30.56,RUB,Nulla tempus.
001,65150fb3-149b-42bf-ad6a-7ea8a840d0fe,curae,3,APL,5,7,74,5.31,11.09,IDR,Sed ante.
001,3e8a4bc8-f170-4c44-9ac8-c41067c9b230,in,5,AUS,79,62,90,588.49,34.65,CNY,Mauris lacinia sapien quis libero.
001,b77a8713-6454-4165-8228-2e755a054469,integer,1,%NT,73,14,42,205.34,25.24,ALL,Integer tincidunt ante vel ipsum.
001,3ad72798-363d-4ef0-93e4-617454e1bbbd,nibh,6,API,10,39,32,561.82,11.08,EUR,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
001,bc12099c-6695-4ea6-93e2-f4808d9c5c47,erat,1,%NT,94,67,3,77.06,31.21,MMK,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
001,d1a264c8-7745-4495-a802-f1d6fbf65250,eget,4,ADV,60,40,75,761.57,2.63,EUR,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
001,549af920-3598-417c-9268-9e7e48c26edc,rutrum,3,AUS,24,89,71,108.39,19.1,CNY,Donec vitae nisi.
001,3079657a-bec1-402b-a628-a713a4818560,sit,7,%,45,80,55,394.64,30.86,GTQ,Vestibulum ac est lacinia nisi venenatis tristique.
001,ecad2f53-ae9e-4ae2-ada7-6d6502120654,rutrum,3,API,80,87,90,53.29,2.86,COP,Phasellus sit amet erat.
001,731f35c5-2efe-450a-aa1e-c3824a913f77,duis,1,AUS,88,23,47,163.64,34.55,CZK,Phasellus sit amet erat.
001,8856dc9d-7ec8-4c2e-b6f9-13b0d2ec65d5,eu,3,API,96,40,51,211.38,28.51,CAD,Morbi non quam nec dui luctus rutrum.
001,be90323b-303b-4cfc-a07d-e09a4053a2aa,vestibulum,2,AUS,35,94,50,560.59,3.49,BRL,Phasellus sit amet erat.
001,8eab7fe2-7a6a-4365-a9eb-69c6c98c310b,lobortis,3,DY,59,49,66,774.5,22.9,USD,Vivamus vestibulum sagittis sapien.
001,4f3975d8-2ac9-41a0-9c96-5c39e6ae6578,augue,2,%,92,17,12,539.88,15.5,EUR,Integer ac leo.
001,baada0e1-1cd8-48d7-9887-919757bdace7,quisque,5,ADV,61,10,50,814.81,10.93,RUB,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
001,69c33123-e856-4c59-98a6-e3adcf9c21cc,duis,2,%,99,38,54,211.02,11.22,CNY,Mauris lacinia sapien quis libero.
001,0e133cf2-ccc6-42d1-b92e-34086783f50d,ut,3,ADV,59,93,92,192.35,2.74,THB,Morbi ut odio.
001,aa485cd4-fcc9-4575-95ef-dd1287981e1e,morbi,7,AUS,57,13,94,386.25,10.47,PHP,In congue.
001,dced2b5d-d3b4-4ac8-aec6-575ecb7def4d,metus,7,DY,36,43,80,311.84,28.1,CNY,Praesent lectus.
001,744cfbde-b3d9-4fbe-a42b-3ee4d3446a53,magna,4,AUS,61,34,21,896.4,27.68,NZD,Integer non velit.
001,5f1f2e65-02ed-487a-860d-f6af9eb15c57,ut,6,DY,24,33,68,587.34,11.41,IDR,Cras pellentesque volutpat dui.
001,46d7c867-073e-4d65-bb0a-041336513231,amet,5,DY,27,76,52,822.27,1.53,AFN,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
001,0e896b98-b7c4-441a-937a-44c0ebd0da48,nibh,3,AUS,6,69,3,587.27,10.48,EGP,Sed vel enim sit amet nunc viverra dapibus.
001,ca244d03-f7d4-4a4a-bfab-3de592df38ca,maecenas,6,DY,54,7,73,558.39,10.78,PEN,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
001,4de4d439-ed47-4ee4-bb34-63b23a587e63,nullam,1,ADV,61,27,15,450.57,12.8,CNY,Suspendisse potenti.
001,60e646f2-d0da-4157-b382-d387f1a47aa2,pretium,6,DY,23,44,36,240.95,34.82,GTQ,Fusce posuere felis sed lacus.
001,4ea58155-738d-4ee6-98a8-6d89f3d53508,rutrum,4,%,15,34,22,164.99,9.05,EUR,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
001,149df801-d184-4bbb-ab03-ec01cde00095,volutpat,4,ADV,50,93,59,917.59,6.25,IDR,Cras non velit nec nisi vulputate nonummy.
001,298c794b-d252-4ce7-bded-1830fbdbb2f2,praesent,7,%NT,99,36,96,401.46,36.12,NOK,Nulla ut erat id mauris vulputate elementum.
001,53ee503e-0cb4-4054-ae17-ec15003ecc0f,bibendum,6,API,48,60,9,11.41,38.3,UAH,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.
001,c515ecc9-bfa7-450e-856e-12e6ca634438,eget,7,ADV,91,83,48,139.28,33.8,IDR,Nulla ut erat id mauris vulputate elementum.
001,fef2c62d-2d76-4508-a2f3-40ff884103b6,nec,2,API,86,1,1,635.9,39.26,PHP,Duis bibendum.
001,0d7a792e-2445-414f-83ad-79dc247c7ce4,maecenas,5,DY,26,91,1,272.66,11.67,CNY,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
001,3b68029d-f523-40f8-80fe-74f88878b2c1,sodales,6,APL,3,75,68,445.36,33.91,CNY,Nulla nisl.
001,b90f29d3-5b22-4089-ad1c-0687238bfe0b,curabitur,3,API,42,3,48,361.07,13.92,CNY,Ut at dolor quis odio consequat varius.
001,e4f23cbe-1e26-47eb-b375-f9cbcba3277f,malesuada,7,%,61,10,27,209.79,19.33,ZWL,Donec dapibus.
001,fa1bbab7-db4d-4ca2-b4f7-56ea618c8d95,pretium,5,AUS,96,41,21,761.57,18.71,PHP,Curabitur at ipsum ac tellus semper interdum.
001,a084de2a-09d3-4f7b-aa2d-e67b6e84c0d4,imperdiet,6,ADV,67,48,69,844.3,28.33,COP,Nunc rhoncus dui vel sem.
001,c89319af-c415-4ab3-b784-a636b9bfd4bc,ut,1,DY,37,4,23,319.88,17.65,IDR,Praesent blandit lacinia erat.
001,f4ae9ea0-83ce-4f19-be49-098b70817a39,id,4,APL,90,40,91,716.7,9.62,VND,Curabitur at ipsum ac tellus semper interdum.
001,9d895e7b-2856-4bf7-ab42-201ceda54675,id,6,API,46,48,24,221.57,19.25,THB,Nullam sit amet turpis elementum ligula vehicula consequat.
001,b0559c74-7d63-4601-8779-87634516f91b,ac,4,DY,39,16,28,129.94,29.27,CNY,Aenean auctor gravida sem.
001,6a8be492-60f8-410d-8efb-3533797434be,sagittis,3,%NT,80,13,44,835.82,37.64,ARS,Nunc purus.
001,ea6b129e-a00c-4c53-bc5c-6817d1d75cd3,a,3,%,79,43,18,883.11,25.09,PHP,Sed sagittis.
001,e2f59fcf-d132-428d-ace0-36cb5d52e438,et,5,API,83,2,8,482.41,19.15,YER,In eleifend quam a odio.
001,80f4382d-6f1c-43d5-b981-a6fd3595d7e0,curae,7,%NT,37,66,46,635.13,30.09,EUR,Vivamus vel nulla eget eros elementum pellentesque.
001,45ae49fa-8fa4-4464-b03a-cebdb5f4b777,a,5,APL,73,40,49,831.25,19.44,CNY,Duis ac nibh.
001,70d51d8d-cb1f-49c6-bdf6-edea48f9781a,sollicitudin,7,DY,56,89,15,12.27,24.98,JPY,Duis mattis egestas metus.
001,76ec19d3-4cb0-44a3-8417-e31b5526d029,praesent,3,APL,17,30,30,219.38,26.19,CNY,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
001,8fdc9022-5dc6-40ce-ba08-8f10628394cc,libero,3,%,98,74,88,764.12,1.45,CAD,Duis consequat dui nec nisi volutpat eleifend.
001,999834ff-96c1-411d-93b6-d77813c648a9,eu,7,%NT,39,56,34,149.27,16.05,PLN,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante."
001,e30bfd8f-c6f8-4d07-8a0b-52bd6678e14f,nec,3,API,54,26,47,509.61,25.09,IDR,Curabitur in libero ut massa volutpat convallis.
001,1e260063-128d-4201-a117-cd15705555aa,blandit,4,API,78,14,49,108.11,8.16,RUB,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
001,d61abf23-2a24-4b9c-a814-1215b807beaf,vulputate,2,ADV,71,20,95,337.7,28.3,EUR,Morbi non lectus.
001,6432d7b1-d0a5-42a3-b4fe-692e6c34d218,luctus,3,%NT,35,84,57,473.84,38.93,EGP,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
001,f766e126-77a0-47d0-bc05-d65eb8576e87,feugiat,7,%,80,95,60,813.69,22.87,EUR,Morbi non lectus.
001,7d19d624-c9a8-490c-b8da-8e3908d18356,nulla,4,ADV,98,31,2,724.03,26.61,EUR,Maecenas tincidunt lacus at velit.
001,bedadb9d-e9ee-4f59-b251-2da899d7a01c,nulla,4,%NT,6,18,91,658.74,17.28,BRL,Integer ac leo.
001,34ddab6d-2cc2-41a1-af98-123b4d0756ba,dapibus,2,API,56,96,53,57.36,34.23,BGN,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
001,5ab27007-d124-4195-9286-7b9326300d5f,quis,5,APL,48,50,43,759.16,15.88,EUR,Vivamus vel nulla eget eros elementum pellentesque.
001,5f42eca7-b2d6-456b-8c8f-5b21c986d6b5,leo,4,AUS,23,37,91,596.69,37.66,XAF,Curabitur in libero ut massa volutpat convallis.
001,cb59db1e-3ffc-431e-b90c-3f13fc3c7f89,ligula,7,APL,11,73,94,308.72,37.05,USD,Vestibulum rutrum rutrum neque.
001,86ba133a-e055-45c4-bc19-1415b9548a3b,metus,3,%,29,1,65,678.09,29.59,CNY,Donec vitae nisi.
001,f28f8596-5213-489f-a14f-6078adbd696d,elementum,5,%,100,50,32,271.65,4.83,CZK,Suspendisse ornare consequat lectus.
001,a3f7e56c-695f-40ea-8a71-cc3c07c314bc,eu,4,APL,34,21,13,202.57,29.01,EUR,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
001,defff8ec-93f2-4560-9f0e-dda99525d015,cras,5,%NT,13,3,88,509.97,36.67,THB,Nulla justo.
001,0fa21c58-2d24-4ef7-8c16-ab58f5e82fa1,sit,1,AUS,95,22,6,433.43,20.14,SEK,Suspendisse potenti.
001,fb3d8630-47e2-4b78-8348-24816980fe70,duis,5,API,47,90,92,509.67,33.71,CAD,Nulla mollis molestie lorem.
001,38eb9a84-ebc5-4a73-bcec-6c6832076f46,nulla,7,DY,52,25,33,912.11,6.53,JPY,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
001,bbfc5455-a928-4b89-b294-76526ca07994,mi,7,DY,66,3,88,127.37,14.7,RUB,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
001,ed799197-0e59-4350-9c02-efaf403dfcd8,lorem,5,DY,35,12,83,755.96,12.34,VEF,Phasellus sit amet erat.
001,b74b793e-a582-432f-9b05-bc0524376ea9,ac,4,%,61,30,95,107.9,17.88,CNY,Integer ac leo.
001,26e4e151-4409-4197-a114-c0a97162bdf4,aliquet,2,%NT,46,36,100,535.36,1.79,PHP,Aliquam quis turpis eget elit sodales scelerisque.
001,92a57775-478f-4784-905d-a93b7867b1a0,viverra,5,API,50,19,80,574.46,18.38,DOP,In quis justo.
001,41e422cc-4704-4149-8ed7-e907a6fee755,curabitur,5,DY,64,20,93,121.05,13.74,ARS,Proin interdum mauris non ligula pellentesque ultrices.
001,46bc9575-8ef2-4213-ab81-411dc4e7f028,ultrices,7,DY,31,57,89,448.69,34.54,PHP,Morbi vel lectus in quam fringilla rhoncus.
001,0d0947ec-60b3-4342-b785-5e0636176063,justo,1,ADV,84,64,86,548.6,38.31,UAH,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
001,a4452bb1-9511-4e8b-98d5-9a214fb435e9,diam,5,%,62,93,93,530.04,6.32,IDR,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
001,079358b9-9731-43a5-8173-fb8e9443905a,curae,7,ADV,80,28,45,725.89,23.97,PEN,Suspendisse potenti.
001,30ebb81b-6233-4211-94f8-3c9b1a4fb391,etiam,3,AUS,73,43,61,92.62,14.46,IDR,Ut at dolor quis odio consequat varius.
001,510d16d9-b578-4998-a648-b06c68d92a37,arcu,4,ADV,41,85,80,762.52,11.42,MNT,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
001,5074ec22-2ed2-4ecf-b6da-16d457efba1f,semper,2,API,64,1,18,871.01,3.61,EUR,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
001,b0b06e3f-6d8f-4ea2-b8b6-0fb18b00b305,metus,1,APL,42,98,92,117.84,9.67,RUB,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
001,9599b314-e2b7-40cb-805a-65d054587bf4,quis,2,AUS,34,82,72,818.41,28.16,PHP,Etiam vel augue.
001,2cc27551-d9ab-4dda-b553-ec61f2010325,ridiculus,3,API,53,8,98,393.35,34.86,YER,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
001,19f55d01-a492-419d-bd46-451fd2316532,justo,4,API,35,27,43,891.6,35.57,CNY,Nulla ac enim.
001,90889389-d9aa-49b2-8d66-24c37757f2d6,fusce,4,%,100,31,54,891.85,28.83,USD,Integer tincidunt ante vel ipsum.
001,3ab1acb3-9063-4407-b906-fc125099c1ea,odio,7,API,39,6,74,821.57,39.56,CNY,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
001,51870878-e44c-4eac-8960-c21fd0e5a302,pellentesque,5,%NT,39,62,43,995.36,34.96,UAH,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
001,1f033bdc-18f7-4721-bcf4-40bf6f8d5e4f,nulla,3,APL,24,99,10,895.28,32.8,CLP,Vivamus vestibulum sagittis sapien.
001,f2b65bcf-e640-4237-872a-d1b1ce8400b4,amet,7,APL,87,17,81,678.27,21.49,BWP,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
001,6b6de997-a2d9-44cc-875c-a66b23ab29ef,ullamcorper,5,AUS,15,13,42,403.02,5.95,PEN,Vivamus in felis eu sapien cursus vestibulum.
001,7840ae4c-1524-4080-88e4-045d878b7597,elementum,2,AUS,84,67,35,221.1,20.27,USD,Nulla ac enim.
001,bdc198db-b03f-47d8-9080-9f5333be94f0,volutpat,5,%NT,33,5,77,98.16,34.06,CNY,Fusce consequat.
001,c475280c-0499-41e0-a614-50c6ffd8cb71,ipsum,6,AUS,66,22,31,649.58,3.91,IDR,Fusce posuere felis sed lacus.
001,55bad8da-5567-4cb4-9c49-45bc81575691,quam,2,ADV,16,63,81,413.15,35.94,PHP,Aliquam erat volutpat.
001,380031ab-4a96-40b7-972f-6b4408c97125,molestie,2,APL,60,42,8,629.56,18.71,JPY,Sed sagittis.
001,8b5ad0b2-5caf-4e2c-903b-b5708001f153,porttitor,3,AUS,8,6,71,240.73,35.84,ERN,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
001,2f438d66-ebbf-4879-96cc-9116dd722b55,pede,7,DY,6,61,24,10.53,28.51,MXN,Maecenas tincidunt lacus at velit.
001,259fd22c-6c45-479c-bfb7-95d2a868481d,turpis,4,%,5,5,10,14.8,36.58,IDR,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
001,3c923b8c-55de-4508-985d-7a59b9e7e648,dapibus,2,APL,97,73,34,843.26,14.46,CNY,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
001,2250a77d-700d-4373-8476-10bc69150ccd,dapibus,2,%NT,1,87,33,895.68,7.04,KPW,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
001,1cf1b948-d5cf-4173-b326-c1a7991130c1,eu,5,API,58,44,1,750.33,4.59,EUR,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
001,87616f82-f2d0-408f-aaad-35e5204cd324,sapien,6,AUS,39,14,49,29.18,22.38,CNY,Maecenas ut massa quis augue luctus tincidunt.
001,2c8683ac-7d82-4d8f-be6f-c6c8f13e6f4a,mattis,2,AUS,77,55,11,766.93,25.03,MNT,Praesent lectus.
001,39f73c32-0dce-483f-b10c-875ca7113f78,vivamus,7,%,36,59,3,914.01,10.14,AFN,Morbi vel lectus in quam fringilla rhoncus.
001,127a21f3-857d-4332-a48c-7915cdb04871,ut,5,AUS,36,36,13,230.4,31.28,PEN,Donec quis orci eget orci vehicula condimentum.
001,a2e0fbd4-715a-4394-8dd0-0609bc5b1b23,felis,2,ADV,74,53,2,791.91,13.27,CNY,Praesent blandit.
001,35a6a4cb-47b1-4ab1-8f1c-8e5fe9396056,dolor,3,APL,56,23,7,901.11,4.25,PEN,Mauris lacinia sapien quis libero.
001,9ea10e28-fca1-4efe-a394-939492fb35f9,id,6,%NT,31,22,25,463.27,25.08,CNY,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
001,8d97a100-a933-4823-a6ae-4ecce016eb79,diam,7,%NT,29,42,40,714.39,36.42,COP,Donec posuere metus vitae ipsum.
001,60a3d34c-32a2-47e4-8666-48da0fc9ef6f,aliquam,1,AUS,72,4,21,306.47,2.84,SLL,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
001,37324be7-e35f-4bb0-a3d2-a1f55c01f0ef,sit,5,DY,90,8,49,533.37,2.71,CNY,"In est risus, auctor sed, tristique in, tempus sit amet, sem."
001,8b9eba27-a8b1-41f2-aabf-98a56ba52b72,ipsum,4,AUS,63,45,94,118.55,38.79,COP,Nulla ut erat id mauris vulputate elementum.
001,f52a37d5-f008-4286-8800-8c82f2da6001,elementum,5,ADV,30,1,41,204.23,29.73,CNY,Aliquam non mauris.
001,383cf3c0-70f2-49d2-b306-36c79e12d1e3,eros,2,%,92,17,32,425.05,16.52,MUR,Nulla ut erat id mauris vulputate elementum.
001,4271393d-12fd-431a-aa7c-53458e3c79cc,justo,1,DY,22,25,37,973.93,36.63,CNY,Suspendisse potenti.
001,6c5907c4-abd7-42ec-a043-b81533e4a449,velit,6,DY,49,86,18,342.92,38.19,CZK,Pellentesque ultrices mattis odio.
001,a2c8d7a9-d47e-4936-aca2-9afa25dc020f,sagittis,3,AUS,83,36,58,217.71,32.36,GHS,Maecenas rhoncus aliquam lacus.
001,bc4f20f4-15bb-4f66-8cd9-300cd5d2df8c,mauris,4,DY,88,92,64,837.92,39.07,CNY,Praesent blandit.
001,1ebf1232-bdde-4aa4-bf14-60904b26ac57,auctor,6,API,16,56,93,752.95,25.83,USD,Nulla ut erat id mauris vulputate elementum.
001,507e6bcf-27ba-4212-b41d-65385231f5a0,nisi,2,AUS,78,32,65,926.91,10.44,KRW,Morbi quis tortor id nulla ultrices aliquet.
001,8452fb5b-4764-4a2f-aedf-edebeba1cd11,quis,7,AUS,77,70,100,911.94,4.59,MNT,Fusce posuere felis sed lacus.
001,4915669a-a694-4aa0-8c15-03da9015fc2d,interdum,2,AUS,79,10,48,986.15,27.86,IDR,Aenean auctor gravida sem.
001,08452184-5ea4-49b4-acf7-3598c194b87e,ut,3,ADV,22,41,64,288.77,25.16,COP,Integer ac neque.
001,0f1a599b-b1b4-4202-bb61-35f472613cec,pulvinar,4,ADV,12,29,87,829.01,14.34,IDR,Nulla ut erat id mauris vulputate elementum.
001,8864acdd-f84a-403b-b56b-ad8f36df6178,pede,2,APL,99,38,8,809.57,22.49,IDR,Vivamus tortor.
001,3b7bbfc3-32e1-47d0-9711-663a42fa7a5d,consequat,7,APL,2,12,75,167.09,18.44,RUB,In quis justo.
001,b9007196-fcf6-47eb-8b27-6654b81e74d4,molestie,7,APL,55,45,55,232.22,17.19,EUR,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
001,789c8353-9142-41b3-9d74-2c11dc9345b0,dui,3,ADV,82,49,31,790.7,6.91,CNY,Ut at dolor quis odio consequat varius.
001,e18a9102-794f-4b05-93fe-650bd4ced6b7,nunc,5,DY,87,30,62,61.34,11.12,IDR,Nunc purus.
001,a8f72716-f68e-47af-ae5f-3ba19bba3087,justo,3,DY,17,85,53,449.54,11.54,BAM,Donec ut dolor.
001,29b6d4eb-499f-42cd-9ef8-19a1cb75f7b6,lacus,3,AUS,94,23,47,260.25,39.05,IDR,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
001,45fb1271-4f1d-4e78-9800-d54ad1499917,malesuada,7,%,55,73,90,803.77,27.14,CNY,Mauris sit amet eros.
001,870481a5-e55a-4aeb-82dd-a538de72c85c,mattis,6,%,52,14,40,192.25,1.11,IDR,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
001,08bb4960-0625-4753-b074-f6c46c3fcef9,porta,4,DY,65,6,7,452.98,28.44,PHP,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
001,c8ce109a-5fe2-4be5-bb58-39d0cd963f41,eleifend,2,%NT,25,38,50,939.42,32.09,IDR,Maecenas tincidunt lacus at velit.
001,e0d9bd94-ce8e-43a0-a172-09edf9fac259,curabitur,5,APL,51,90,80,773.14,10.35,EUR,Suspendisse ornare consequat lectus.
001,12898a2f-1d12-4675-943b-01da39b1b005,commodo,4,API,42,99,16,189.72,29.39,VND,Nam nulla.
001,44eeb461-041f-46ec-ba08-a60278ed96bd,morbi,4,%,41,9,79,723.29,10.37,PLN,Cras in purus eu magna vulputate luctus.
