mandt,id,prodUUID,description,toCountry_code,status
001,4c7267cd-2af4-405f-84f3-60eba97673f5,488c202a-0f19-4921-978c-27e293b1f4b1,Fusce consequat.,CN,BGY
001,e85de2da-3906-4f13-ad0e-c88134da1cec,659ae442-bb60-416b-9e48-22b13ab6db57,Nunc nisl.,PE,IFMK
001,611e27cd-1b69-474d-bbc2-ca5512377e3e,89f49242-216f-4d63-928f-cf4549c297d9,Suspendisse accumsan tortor quis turpis.,BR,TNAV
001,a8d1a58b-c960-4365-8da0-771acd43997d,860d79e8-38d9-4edf-b3b2-c9d294914979,Proin risus.,US,AMGP
001,51b61cd3-3c17-4d33-b83a-96d9a7586408,fa4df250-6c78-4e7c-9793-a05dd6d1b6e1,Aliquam quis turpis eget elit sodales scelerisque.,CN,MSL
001,f88ad306-9cdd-4ba1-9a96-881f58200a9b,1322a28b-f3b6-4fb4-85ca-1fa2480ede9e,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",CN,ZB^H
001,c568609a-3936-49cc-852f-ee58b0427be8,542a25f6-626d-45c6-b2bb-0278afca947f,Donec semper sapien a libero.,PH,WMGIZ
001,bf5d3ee1-a5f7-45bc-b21e-df4b1d39a458,fd08009a-4247-42c8-bdb2-099578136cc4,Integer tincidunt ante vel ipsum.,MX,PDS
001,7ef24f82-4c28-4858-8537-cd9041c3a585,64b7b276-1aa0-4175-8ecf-28728d9cbb5c,Nam nulla.,CN,FJP
001,1d52e862-ac2f-4c15-b0bf-02ce407fb53a,c4c80b07-366b-4ff0-8b06-fe55f9d4b454,Suspendisse potenti.,PS,BCE
001,51a16baf-6ff8-4591-b9df-c7ae59a91534,981da1d7-938e-48c7-96d0-4c4d8c4b73ce,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",FI,GPS
001,1cb4ff4d-567b-4264-9f1d-cf2d21b8fe94,f34a6058-6e8a-4c7b-82cc-8fc94d432649,Donec semper sapien a libero.,FR,PRTK
001,730f5a27-f552-4da5-ad4d-5aaa7ad84192,dd05c762-b70a-4e95-a157-a61518566a3a,Proin interdum mauris non ligula pellentesque ultrices.,RU,EGLT
001,d45e3ace-3d55-4c7c-aa76-71adb52742b7,a5446c7a-51b4-440d-af25-e9e0715e73b7,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",CZ,BPK
001,7f6253a2-9988-4707-8b58-22a03a633825,12f4cb7d-912a-4574-b2b0-e2dd48e4c37a,Sed accumsan felis.,AU,PEI^A
001,5292f247-51ed-4010-bd86-f4627deec0b5,c81cdb2d-342b-4cdc-93e9-c9b4c7acbe1b,In blandit ultrices enim.,JP,DPZ
001,16f4bac5-a1fa-4df9-ab24-209b00ce18f2,8a0405df-59a5-4a98-bf8d-f506401a10f2,Phasellus id sapien in sapien iaculis congue.,ID,KE
001,2529d1ed-77ef-4d34-b919-81719a979169,fc67a27c-5c29-4972-bfd3-f286125c34b9,In eleifend quam a odio.,VE,INN^C
001,a0871e9e-de8a-42f0-8cbf-074c177d0d7b,39ca799c-57ea-4171-921d-bec4bfc07a7c,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",CI,LEXEB
001,61df1983-9257-4e9a-8ea9-7640f32c87f7,f250a486-ec06-45e6-b4ae-b2a7ebfd9662,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",RU,EHI
001,4c4d05ca-f4b4-4da7-bca9-7bc5fc6b9650,734e0d98-a377-44c3-8973-6afe0a01ef7e,Etiam faucibus cursus urna.,PS,UL
001,80e5af3a-edbe-428b-9e86-eeb259cae4dd,d0d428f6-5c97-49c8-91b4-165b2cc3b8e0,In hac habitasse platea dictumst.,PH,SXE
001,29d38825-b612-4a03-82a0-6ebdae27892f,dbb5bfb0-5ba0-4b1d-9f4f-d1eb7545fbfd,Duis at velit eu est congue elementum.,FR,MCY
001,65fa0a42-b76b-48a1-9ef5-9a17b94621c7,c8668f20-4dea-4146-a874-8eeccaf15b4e,Morbi non lectus.,CN,FMNB
001,e65e3d90-8c18-4b19-b861-90670cfdcb02,b65c4cd2-ce06-44b2-afaa-24656f2d9ed4,Mauris sit amet eros.,AF,GROW
001,5311c1ec-2ab3-4318-b9cb-995924d02195,093a5573-61ec-4bf1-a685-14e189e2f42d,Nulla facilisi.,CN,GFN
001,7fa12969-62b6-4178-9d46-e8db02e74d39,d1486fb8-7abb-4ab4-a0df-568e4f6aa198,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",CN,RS
001,95dda312-ccff-4963-b1e2-0b4cfe752bf5,d3d8c3e0-68cd-42bd-821e-982a67c9d753,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",MK,APO^A
001,a0345f05-5a67-43d9-ae23-d8a2658d1200,c0b3599c-a702-4990-8a1f-621ed580f781,Suspendisse accumsan tortor quis turpis.,CN,KONE
001,96efe3f7-08cd-430b-8c7d-cc362499960e,6c663631-2aff-45a3-b8ae-351125269182,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",BR,AGNC
001,64ff2757-90aa-4419-8640-f49b67beca66,a3294aa1-d0f2-4322-8b60-b7c1b99b766b,Ut tellus.,PE,GE
001,94291559-887f-4b64-9913-29a7fb87f103,c20d09a1-f2b5-4b7d-a594-43eef71773c4,Aenean fermentum.,MD,MATR
001,db2b4fa7-e268-492d-856e-0c145b98c2eb,b6d20164-4fae-43e0-ae8c-f34c10133d98,Morbi vel lectus in quam fringilla rhoncus.,ID,AKP
001,01007193-6de3-4565-a889-fabe812656c2,8e727458-01ae-4b84-a2c4-5bd90c725a5b,Aliquam quis turpis eget elit sodales scelerisque.,TH,FBMS
001,b42a6592-0f6c-48c4-a4c1-6692ecef5c13,922f7f25-f738-40b3-a314-48377fc8eefe,Quisque porta volutpat erat.,CZ,BME
001,ff37926a-97c1-4042-9b23-485a37440219,4f354d7b-322e-41cb-b1c8-7084aefc5020,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",CN,WFC^X
001,47caf08f-31b6-4f3d-9798-11da663c4ff6,d86fe931-1cb3-4061-9123-36a56e7891f5,Nulla tellus.,CN,ASNA
001,3910a108-2607-4b92-9ec4-15081f756505,3e877cde-b70b-464a-95e1-fcfa56813610,Nulla facilisi.,US,GRX
001,d6fa630e-c1e8-4a29-8f80-36b3b53ef0a3,1b0f6ae6-e81b-44f4-81fb-04fa0b4c25c2,Etiam pretium iaculis justo.,SI,ACRX
001,aff8352e-6b47-4bde-9efd-1c05c6255bfd,7b27865a-a05c-4751-9db4-b7fa6d157a89,Etiam justo.,FR,GRIF
001,6390916e-b718-470c-bd1b-8b12ee34f602,78a6ddd6-a45b-40af-924f-01c373b3baa2,Suspendisse potenti.,ID,MGNX
001,364a6697-43d7-4105-bbdb-f8b1a6db3adb,38753dc8-2fbf-4b4f-9f9e-250c84ddf048,Donec vitae nisi.,FR,AFA
001,ebe09f7e-49b0-4bad-bcf7-b1390ec7aa2e,229129cf-54f3-4e0c-b7c7-7f30d1c52115,Praesent blandit.,CN,IDRA
001,370ba459-2153-4e44-a26b-d525dada3172,df4baab1-8eed-4ed2-8dc5-efaa5f949147,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",CN,FBP
001,c7111078-97f2-4da8-8e80-9411e936732a,4c47d1a8-ebac-4eaf-bae0-bf916ce162bc,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",PH,OLP
001,b895823a-021d-457a-b8d5-d90dd825ca8d,39b31a45-49c7-4573-b34b-3c3df76a2541,Pellentesque viverra pede ac diam.,BT,JSYNU
001,1820c040-66b2-4811-bb03-628176e857df,4b07d379-b90d-4bb6-93d2-ae3b7c525d39,Morbi quis tortor id nulla ultrices aliquet.,ID,FTXO
001,fc3998a4-d7d5-4c50-8883-32415e2b2e13,f7e821a6-6820-427a-91c6-f0d07fe24c8f,Proin risus.,ID,NTIC
001,e4c535bf-162a-4f75-b19e-c1b4186fbcc4,3656f056-9777-4c49-a373-dbaf768af486,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",SI,OXY
001,50d82470-5699-41da-a0a6-b51aa0e92231,945c4df8-e76a-4192-a873-afbb9d7d6764,Morbi quis tortor id nulla ultrices aliquet.,RS,PSA^D
001,291ff874-8fc8-4fa1-be75-97e89207bcdd,b058a815-8771-4835-9ff4-cdbf87f13ebd,In congue.,GR,CLBS
001,39b7f077-b2bb-40aa-9c69-ef30de993b35,fb9a7cd5-7600-4dd9-98c5-fa4abbc053fd,Donec posuere metus vitae ipsum.,CN,ONTXW
001,138bb49c-d9b1-4ef2-aad7-c1293c31d88b,ab0786f5-cca5-44d0-a8e2-f934f74eb31c,Pellentesque at nulla.,SE,FAD
001,54d5984c-fc07-471d-8134-d6e63eb2aacb,180b0cdc-f3e9-4e51-bc04-e6a33c1aa527,Vivamus vel nulla eget eros elementum pellentesque.,PH,AGR
001,7c86ca62-f6a0-4e71-b44d-5ef67ca607a6,2a0c776e-cdb3-4ad8-ab20-34c0799eb3b4,Maecenas ut massa quis augue luctus tincidunt.,BR,PTLA
001,19dacc31-1ac6-4ecb-84e6-c6d0b90bf733,b0be3a41-5ab7-4f3a-95f1-e5831e133f80,Pellentesque viverra pede ac diam.,UA,CYCC
001,21eccc92-c0f6-4413-8db3-e8699e489c69,eb2dc285-dc1c-49ad-9893-55fa28ef717c,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,CN,MIIIU
001,135d94c1-e04c-4fa7-ad58-60045f1cda63,072ac40b-d2f1-4d60-9f1c-904da4b4321b,Aliquam non mauris.,ID,JHI
001,5773b50b-2746-4c11-a38b-c9c770bb7e43,28647be1-fc4f-4983-9b54-95f218a78cfb,Nunc rhoncus dui vel sem.,TM,KNSL
001,a36223a6-4192-481b-b99f-0b0fbc05f4b6,0351f85f-b137-4fb9-9f38-61ddf3d73ddd,Ut at dolor quis odio consequat varius.,ID,ICFI
001,1c268e48-b9dc-4c5c-b0a5-7ff4b76f5b8d,67138b8e-b41a-4f9a-a425-aeeca80f3d21,Integer non velit.,CN,BWP
001,f0b08d6e-9715-4767-b2dd-e2266e3ac362,9df329c2-4385-4867-a8c0-fabc7d961bbe,Curabitur at ipsum ac tellus semper interdum.,CN,V
001,6493ab60-612b-4e0d-855e-aabec39b9680,0d7f9a13-5912-4a06-b91c-147144946f40,Suspendisse ornare consequat lectus.,BR,PSL
001,2e58a980-fb57-4a21-ada7-175ef538f771,b323aa4b-1b6f-4011-81ae-89e4a351554f,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",KR,ADI
001,17b895b6-1426-4673-9f34-a0ba0c287b6c,9933ec8d-6104-4685-972d-7a7d21fae0f2,Donec ut dolor.,BR,ONEQ
001,1414bfad-be3f-4176-ad0b-d5584c527d62,ae422485-0f74-4604-930b-9681497d8534,Cras in purus eu magna vulputate luctus.,ID,MPO
001,e97930c6-5531-41b4-ba38-0a8d5f5a01d5,94688958-587b-4f17-a3eb-4c5462909599,Morbi ut odio.,MA,VNO
001,0eaa9066-8977-42ab-ba0e-eeb8ec4616f7,18afde77-296b-44a2-a23a-48f7d820e37b,Morbi ut odio.,FR,GNMX
001,9c88979e-7d29-484b-8d9c-634c6939e084,b1ff8404-7a59-4186-9de8-866d9b2e7933,Sed vel enim sit amet nunc viverra dapibus.,CN,VSLR
001,752eb179-7b3c-4128-aaaf-1999f2448493,bddfde31-35e1-4180-a3bb-3aa6501ac546,Quisque id justo sit amet sapien dignissim vestibulum.,IL,PSCT
001,0ee6864d-7201-4aa1-b6df-a1188797a3c2,e69aeb72-5952-44bc-9e22-6a845fa03dce,Fusce posuere felis sed lacus.,IE,CBFV
001,71682b87-6ffb-416c-9b06-d3f75a295cb9,9b37726c-d934-4d67-b758-7bcfb356d4da,Vivamus in felis eu sapien cursus vestibulum.,AL,CNO
001,99ebdcb0-8040-4ccd-a48b-67963a337666,df79ae52-258c-4563-92de-d2c5a0542384,Integer a nibh.,CN,BFO
001,044a7666-bc61-41ac-a586-c1cab1304439,f0904f6f-0f47-454e-a7ac-6b57f6642415,Nam dui.,CN,IIF
001,dffcc765-520d-4f22-9816-69c67de763cc,95039364-17d5-4294-aebd-2f0768de4e6e,Mauris sit amet eros.,ID,TEF
001,983612aa-d2a8-4bb8-aa33-809377f4ecca,957c67e7-da30-4978-8087-9173626cf312,In congue.,CN,NXTDW
001,6407eaf5-6f0b-4066-b015-69e8f56f6e00,8bc224fe-eb70-4154-af3c-03d85fcbfd0c,In hac habitasse platea dictumst.,PL,RFEM
001,5083312b-32b7-45b4-be97-1e2ba2b65054,92d5a454-ceed-4dd6-9a02-251684b2d45b,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",ID,GNMA
001,41c3839f-66b0-443b-a021-041c72d22094,785098f4-f0a4-4d35-8c9b-180fd0186cba,Nam nulla.,UA,SNR
001,29881a3d-90ee-4908-a9ca-297ba08cb16f,83afb6ee-89bf-4cd2-a2e7-d201161a9e87,Nunc purus.,SE,ICL
001,2098ce4b-91d3-44e2-8be2-cebbaa0cf3d7,ce71f4f2-fe2a-489c-8eee-a2d709f70234,Maecenas pulvinar lobortis est.,SE,OMI
001,0064dd6a-88fa-4cd4-9b12-cf8a6fb6cad4,b1e08bfa-90eb-46f9-98de-6b19ee513790,Nulla facilisi.,CL,OPHT
001,4c3aae60-59f3-4cab-a3d6-74bd96aedc75,9a30aa7d-8c12-4f5b-ae29-e19cda40caf8,Maecenas pulvinar lobortis est.,US,ZTO
001,43de9ba4-8258-4fbc-b2e4-05cb01f5bcbf,fc2f5a53-b2b5-4d9c-8dbb-8c52de35e5ac,Aenean fermentum.,ID,JOBS
001,e45e9d2b-e31b-4e96-887d-e4a899eeb762,d779c039-280e-4998-836d-0400fe50da18,Phasellus id sapien in sapien iaculis congue.,HT,MIIIU
001,930f36a5-6ecf-4b6e-b842-a3adac33cc22,6c7c71ad-af5c-46d1-993d-be58020dd5b5,Proin risus.,KE,SKYW
001,e5aa9ef3-9cc8-4259-9566-1138a61412a0,a54c57c7-15ec-45a6-a8be-20aab6f663a1,Pellentesque eget nunc.,PH,MC
001,ef41a1ca-9925-4410-b75d-cdd3b5b041a5,6a2e9146-8800-4260-9daf-f1d0ecf45f60,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",KW,TMK^C
001,5760c14d-853d-4eae-bf50-bf117c09b619,957fdf2d-be24-4b33-a6e6-ac652fc8764f,Nulla tempus.,CN,OTEX
001,82ec87f7-55d5-45c4-84ad-b7d3842719cb,9b80c3f4-0f16-4a0c-a060-c57eb31cae08,Donec posuere metus vitae ipsum.,RU,DRI
001,5dcb905b-78cc-4796-b649-bfe472471ad6,80910cf8-0503-45b8-b175-69011f43a358,Curabitur at ipsum ac tellus semper interdum.,SI,AMBR
001,952fb17f-8679-48c8-90a8-2c16acd1a0ff,9f6ce9fc-733f-415c-8442-54cabc7b1e0c,Cras pellentesque volutpat dui.,PH,LPI
001,73953538-3444-4590-af85-db63e70eb63e,c67c294a-130a-4001-9a1e-a46756526bc3,Nullam varius.,MX,FFNW
001,7e192123-e84f-4d77-be12-ec9da5d530a5,11ca5150-051b-4f7e-b310-90d3729cdf20,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",CN,AEZS
001,a4002a94-faa3-4a4d-9a2e-1ed0e337c73e,43040f9f-b818-49c1-83c8-fc678aa629b5,Morbi vel lectus in quam fringilla rhoncus.,JP,GPS
001,5be0febc-8ae8-4bde-84b7-1a01a5b28ead,6de6948b-0fb7-4e8a-b607-ab3383deec6d,Nullam sit amet turpis elementum ligula vehicula consequat.,BF,CXO
001,bdda0f5e-d43b-460c-88e9-45a5be7f2417,e2941a87-3034-4c97-956e-c6f28e36faa4,Donec posuere metus vitae ipsum.,IR,AM
001,682ba583-faae-4c6d-a9bd-9a0be1ff1a5c,c005575a-b896-495a-bb5f-1cf02ed3ab0c,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",PH,MTGE
001,65d9ca73-00f5-4656-9be5-f6d4dd563f5b,10619a04-afd7-4ea0-959e-103f49dd74fa,Phasellus id sapien in sapien iaculis congue.,CN,FITBI
001,2dd99db9-b6a7-4c75-ac6b-78bdc275f48e,df6abd75-8360-4dbf-9d02-96a18c6e3e5c,Vestibulum rutrum rutrum neque.,IR,LXP
001,1116548f-6430-417b-b2a4-9e90459eca13,ec5a630d-2b41-4adc-b277-ea86421ab7fd,Etiam justo.,AF,VEEV
001,f05c6f9b-adce-438d-8d40-a9014c765ac8,f44b752c-6cb2-458c-8e36-b215e6675430,Ut tellus.,DO,PBR.A
001,47cf6364-4788-4461-9da3-15b21a1444f1,647cdc27-1808-4f58-88ee-92954cc2d8b3,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",DJ,PDBC
001,e54012d5-6a98-47fd-b765-0739a42a5217,c5dabd1b-0ee4-48cc-8aa6-513000222adf,Nullam porttitor lacus at turpis.,SE,LKOR
001,20e88d1b-3ef7-46c7-b24d-48aba12f1bcf,0af2e841-998a-4929-8308-54ce2cf2a0c0,Curabitur gravida nisi at nibh.,FR,AXE
001,c6cb1f23-7c14-4fb2-98ce-b2e48e919a37,3f21daf0-3250-468c-951f-640314a67112,Aenean fermentum.,CN,SPWR
001,b86e8f81-6518-4dd3-a22c-4829fc5ec35a,f449372e-1067-4e09-977d-2302b249b566,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",EE,MBT
001,5875211a-19e7-4447-8975-f75d952790fa,88f56189-1528-4e32-a8de-2008ec594a0b,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,JP,PSET
001,978c6770-952c-4d2b-966b-60410f16b5a3,28c8e66e-d4ff-46a7-a273-9ecbad47046b,In sagittis dui vel nisl.,CN,CMG
001,62363e04-127c-4aa8-9299-23ee43876060,de16bece-f9ac-4e37-ab26-768a2822f617,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",PE,CSFL
001,73e6394e-8073-4478-9d16-86d33020e426,43be6281-61da-4158-87cb-a709329d8843,Ut tellus.,CN,LXFR
001,814938a2-e378-4d90-be06-3b7c0f3bd99f,a0ade85c-c346-4d6e-b609-3567b5b1d1a5,Nulla nisl.,CN,DOW
001,4a4169fc-e9b5-4c9b-80d0-e115e1973078,042be338-80a6-4371-88f2-e33c261872a8,Proin interdum mauris non ligula pellentesque ultrices.,JP,STLR
001,17648213-ab80-4bb7-90e3-7a076c4808b2,8b2a0ad1-7898-4e32-8c47-b05ce14ecdff,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",CN,DEST
001,f65f43b1-17b3-4f48-8bb7-ab2f8ba983c9,f30c4a16-2760-428e-8ee8-7520c0173aa6,In hac habitasse platea dictumst.,PH,CBA
001,9dd2cd74-585b-4344-be43-7401d7064772,b3373ac8-a4e3-4917-8de1-522ba3d2e12f,Pellentesque eget nunc.,ID,VEON
001,2941c85a-6a68-47ae-abad-97e4025e2d6b,058fac78-61db-45dd-b79e-85364b696ca8,Fusce posuere felis sed lacus.,RU,NVRO
001,450a7651-863c-4e00-9be6-bebc771067c4,d89a6c2c-4171-42f4-9ab1-f87273428b49,Nulla ut erat id mauris vulputate elementum.,PE,GILD
001,3e3471e8-6c69-4188-99ad-b7a304463eee,b0260260-8d0b-4174-9214-f82089cf0960,Maecenas ut massa quis augue luctus tincidunt.,CO,JKHY
001,062975ab-0d7a-4dd0-ad6b-846b74643dc4,cde9fb7f-32e5-4796-be3a-4e7ef2071f20,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",MH,EZPW
001,8c3181d3-2a50-4ebe-9b5d-3209b60d3bbf,84269071-7832-4c3f-9100-4ae5c8a5ac4a,Suspendisse potenti.,CA,KRO
001,8bef4f35-7dea-48e3-8c30-28e8e699feaf,302b2766-e1e2-4eaa-9228-cbe79ea58f42,Vestibulum ac est lacinia nisi venenatis tristique.,OM,FTW
001,bf6db8c8-ca11-4d9c-a744-97e96f1bcf6d,d369c3af-bf02-4e03-ba2a-a582b30218aa,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",GR,SHAK
001,f608d37c-5796-4f34-be89-e609b7fdb769,77d669fa-f97c-460e-86f3-fee3fc8c943e,Donec ut dolor.,US,EQC^D
001,18b1abc2-630c-4899-b341-e65323a83df4,e5735a3a-6264-4280-bab2-8765abf0598d,Nunc rhoncus dui vel sem.,CN,MHI
001,d6bf6269-ca9b-4aff-92b1-ddff0791244b,827a8311-2bcd-4593-8586-1569fce0ad26,Pellentesque eget nunc.,SE,CSV
001,e2b5472c-e7dd-4ba5-89c8-470522485195,fc07778a-7498-4af8-a987-39eda4f42923,Nam dui.,BF,PLUS
001,431f35b0-ff2d-4044-9e0a-b859c9ad7681,5cbccdbf-be55-4b1f-9a5a-c7429b741b54,Ut at dolor quis odio consequat varius.,ID,PRE^H
001,8577cf6f-d3ba-4461-aa75-7b5c42d74d1c,07a4d461-fd95-4591-a686-543acbb87313,Duis consequat dui nec nisi volutpat eleifend.,NG,SAN^I
001,a599f0da-78ad-4348-b206-b70798679efa,cf74e21b-7c5c-4088-a05c-abd40a8a67c6,Nunc rhoncus dui vel sem.,DO,PTGX
001,a93d100c-571b-4fd5-9a3b-b53025a36b23,e2bcaf99-0412-412d-aad4-26537bb0df4a,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,CN,NTGR
001,16561a57-6a33-490b-a4c3-97f33c28397a,0e359a94-2b2a-4eb9-ad3f-87e702c6ecef,Donec ut dolor.,CO,INNL
001,98fbef96-7aab-4ac6-8a87-e7d0315f6948,2df9be60-23ea-4d19-a649-37a68a175b4e,Nullam molestie nibh in lectus.,MX,SPEX
001,01d5c546-cf9f-4f80-83fb-2208003c227e,21e521b9-cad6-4520-a0c2-b073193c3b64,Pellentesque eget nunc.,AM,GJP
001,6db9123e-fe48-4577-8404-991076dd2254,53ff0df5-907c-4be5-88ae-9fada3f0e78d,Nulla ac enim.,PT,GBCI
001,52e1d5b1-ff53-4364-9371-5264e9abf0e0,d6aa6db4-91be-4370-b510-fa17a099e0c8,Fusce posuere felis sed lacus.,EG,PDFS
001,82497259-be4e-41c2-b9dc-140342d8ecf1,dded91a3-a7e4-471a-b505-8aa1d2be3e80,Proin interdum mauris non ligula pellentesque ultrices.,ID,AHT^F
001,f429a525-318c-4cc9-af2c-0521b840f2b4,f70fd5f2-e948-40e1-91ce-cc3d411f46f8,Vestibulum rutrum rutrum neque.,CN,LKFN
001,9a0fb861-9603-4810-9234-a4f9cbd0f835,e0cd4b1b-d1a1-441d-aaf8-ad56a2a508ff,Pellentesque at nulla.,CN,SRUN
001,72402270-1e1b-4a8b-979b-2b72f1cec64c,a75a9b92-fb43-4ce4-8b87-22b82fb9a519,Suspendisse accumsan tortor quis turpis.,ET,KMT
001,9dede7b4-2b81-4764-98f7-dbea159dff01,5a1710cf-c32a-40aa-881f-93840931a327,Pellentesque viverra pede ac diam.,JP,TMUSP
001,0fc010cb-a944-435d-86cc-8e7013cc34cd,227fa5d1-e626-459f-b6f3-1560f6f032f7,Maecenas ut massa quis augue luctus tincidunt.,PL,XBIO
001,28a5c7d1-3932-44d7-b1aa-41348c8c472a,2529a628-04f9-4dae-92f2-a7e99382fa14,Aliquam erat volutpat.,PH,HBIO
001,0c3c78f8-1413-48e6-a2d8-c0823ba0613b,a8587ece-4ea1-48c1-ae3c-3d6bdfd8a4a3,Nam dui.,RU,COF.WS
001,b8fd16c7-3a90-491f-8135-70a603c4bbd5,88767cbf-6141-4097-a410-6162343b5005,In eleifend quam a odio.,SY,DMPI
001,0d685a7a-f951-4a1d-b410-c2313c7af4a5,a9c2ad81-7b57-4910-9734-ef90e63c78a9,Ut tellus.,NG,BEDU
001,e773d0e8-068c-4c48-b712-50188da91896,b9ca1d8c-cb7b-4f69-82d3-fcd33c92d5c0,Duis bibendum.,PH,FBR
001,cc48a9b3-9132-43f3-b1f0-0bfdd3c12851,cd16d14e-5c3f-4b66-9276-e8609bf413c3,Nulla facilisi.,PL,DLHC
001,fc8fa960-f116-4f2c-8ff7-05ace0ad9d0f,bf679f7e-ed1d-4e9a-a420-3cbdd5ee779e,Donec ut dolor.,HR,ADBE
001,509482d6-613d-4345-9457-0e6bc0e57f46,76823ba8-0063-446e-b6f6-3f080749d2ab,Ut tellus.,PE,MMM
001,4465b797-9198-4aec-9e5c-8b12fe1db51c,4f353a85-a239-4c7a-a72f-4a6ee2ed18ea,Maecenas ut massa quis augue luctus tincidunt.,BR,OSBC
001,4a4bcaa5-642a-45e0-b397-845c92207deb,74f4f2aa-d4ff-448a-bd00-faee4524a7aa,Aenean fermentum.,AL,IPGP
001,8d668a3b-884b-4cc4-84c6-9cd96870f372,ad6a131e-3502-4c23-bbd3-32abb03cf0c9,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",CN,FCAP
001,996eea2c-1996-484f-97ef-7973cabbaf3c,f430ce86-06d8-4054-b8c0-6d8b81350808,Morbi vel lectus in quam fringilla rhoncus.,AR,CHCI
001,75fd8467-f155-4ec6-a042-ff58825d1b03,69b2746a-157b-4a0e-98a0-693c7fcd0f93,Ut tellus.,US,CMS
001,7c7a3c22-de8b-478c-b65b-935177e85980,488c202a-0f19-4921-978c-27e293b1f4b1,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",FR,BBN
001,a5d2f4d1-0961-40ad-b294-7e352d7776b7,659ae442-bb60-416b-9e48-22b13ab6db57,Ut at dolor quis odio consequat varius.,ID,HEAR
001,0833a8c2-ade9-4334-83e2-b17e243a3d8b,89f49242-216f-4d63-928f-cf4549c297d9,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",ID,AAME
001,0678b784-848a-4be3-a4af-c851d76786ba,860d79e8-38d9-4edf-b3b2-c9d294914979,In eleifend quam a odio.,PL,EQS
001,681f65b9-d447-463b-9759-cbd489596729,fa4df250-6c78-4e7c-9793-a05dd6d1b6e1,Nullam sit amet turpis elementum ligula vehicula consequat.,RU,KED
001,87ad457a-d0af-4677-b3f9-4d2a20c49afa,1322a28b-f3b6-4fb4-85ca-1fa2480ede9e,Integer a nibh.,NG,ISRG
001,e0155673-f5fc-47ad-8196-c61f2a4fccd8,542a25f6-626d-45c6-b2bb-0278afca947f,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",SE,PRE^F
001,f624ed53-dd9a-4cf3-a71f-0fe66efe433b,fd08009a-4247-42c8-bdb2-099578136cc4,Nulla tellus.,CN,ESGG
001,c60cda0a-ec22-416d-93b5-b94088c98c50,64b7b276-1aa0-4175-8ecf-28728d9cbb5c,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",ID,CLBS
001,eb5b75d9-54d7-4bb6-9414-0491e5658e8c,c4c80b07-366b-4ff0-8b06-fe55f9d4b454,Pellentesque eget nunc.,FR,DSXN
001,22e362b4-b2bd-4315-b84e-872f6f1fdd7c,981da1d7-938e-48c7-96d0-4c4d8c4b73ce,Phasellus id sapien in sapien iaculis congue.,PT,ORAN
001,891bc0e7-f1c6-46a5-8c51-f1a3151a3dca,f34a6058-6e8a-4c7b-82cc-8fc94d432649,Nulla tempus.,RU,LBTYK
